timestamp,angle,torque,speed
1479426266369303416,-0.0226892810315,-0.125,4.94722223282
1479426266389358011,-0.0226892810315,-0.0625,4.94444465637
1479426266409378544,-0.0209439508617,0.0,4.94166660309
1479426266429434404,-0.0209439508617,0.0,4.93888902664
1479426266449459919,-0.0191986225545,-0.0625,4.93611097336
1479426266469462107,-0.0174532923847,0.0,4.93611097336
1479426266489564476,-0.0174532923847,0.0625,4.93611097336
1479426266509562754,-0.0174532923847,0.0625,4.93333339691
1479426266529589427,-0.0157079640776,0.0,4.93333339691
1479426266549631983,-0.0157079640776,0.0,4.93055534363
1479426266569630651,-0.0157079640776,-0.0625,4.92777776718
1479426266589678626,-0.0157079640776,-0.0625,4.92500019073
1479426266609712359,-0.0157079640776,-0.125,4.92500019073
1479426266629768157,-0.0157079640776,-0.0625,4.92222213745
1479426266649755287,-0.0157079640776,-0.0625,4.92222213745
1479426266669841584,-0.0157079640776,-0.0625,4.919444561
1479426266689855096,-0.0157079640776,-0.0625,4.91666650772
1479426266709908678,-0.0157079640776,-0.0625,4.91666650772
1479426266729906639,-0.0157079640776,-0.125,4.91388893127
1479426266749952344,-0.0157079640776,-0.125,4.91388893127
1479426266769987848,-0.0157079640776,-0.1875,4.90833330154
1479426266789992594,-0.0157079640776,-0.1875,4.9055557251
1479426266810042366,-0.0157079640776,-0.1875,4.90277767181
1479426266830085602,-0.0157079640776,-0.25,4.90000009537
1479426266850132004,-0.0157079640776,-0.25,4.89722204208
1479426266870174141,-0.0157079640776,-0.25,4.89166688919
1479426266890174523,-0.0157079640776,-0.25,4.88888883591
1479426266910218391,-0.0157079640776,-0.3125,4.88611125946
1479426266930253593,-0.0157079640776,-0.3125,4.88055562973
1479426266950302620,-0.0157079640776,-0.25,4.87777757645
1479426266970325203,-0.0157079640776,-0.3125,4.875
1479426266990385541,-0.0157079640776,-0.3125,4.86944437027
1479426267010404521,-0.0157079640776,-0.3125,4.86111116409
1479426267030468019,-0.0157079640776,-0.375,4.85277795792
1479426267050564830,-0.0157079640776,-0.375,4.8444442749
1479426267070563614,-0.0157079640776,-0.375,4.83333349228
1479426267090553817,-0.0157079640776,-0.4375,4.82499980927
1479426267110551811,-0.0157079640776,-0.4375,4.81666660309
1479426267130591831,-0.0157079640776,-0.5,4.80833339691
1479426267150622458,-0.0157079640776,-0.5,4.80000019073
1479426267170674278,-0.0157079640776,-0.4375,4.79166650772
1479426267190674159,-0.0157079640776,-0.5,4.7805557251
1479426267210718288,-0.0157079640776,-0.5,4.76666688919
1479426267231056375,-0.0157079640776,-0.4375,4.75277757645
1479426267250818570,-0.0157079640776,-0.4375,4.73611116409
1479426267270806129,-0.0157079640776,-0.5,4.72222232819
1479426267290846642,-0.0157079640776,-0.5,4.70833349228
1479426267310895553,-0.0157079640776,-0.5,4.69722223282
1479426267330950126,-0.0157079640776,-0.5,4.68333339691
1479426267350947566,-0.0157079640776,-0.5,4.669444561
1479426267371043228,-0.0157079640776,-0.5,4.65277767181
1479426267391058244,-0.0157079640776,-0.5,4.63888883591
1479426267411074831,-0.0157079640776,-0.4375,4.625
1479426267431094423,-0.0157079640776,-0.5,4.61111116409
1479426267451122217,-0.0157079640776,-0.4375,4.5944442749
1479426267471195466,-0.0157079640776,-0.4375,4.57777786255
1479426267491201559,-0.0157079640776,-0.4375,4.56388902664
1479426267511242844,-0.0157079640776,-0.4375,4.544444561
1479426267531310116,-0.0157079640776,-0.4375,4.52777767181
1479426267551301462,-0.0157079640776,-0.4375,4.51388883591
1479426267571344248,-0.0157079640776,-0.4375,4.49722242355
1479426267591373720,-0.0157079640776,-0.5,4.48055553436
1479426267611417324,-0.0157079640776,-0.5,4.46388912201
1479426267631417247,-0.0157079640776,-0.5,4.44722223282
1479426267651464842,-0.0157079640776,-0.5,4.43333339691
1479426267671575871,-0.0157079640776,-0.5,4.419444561
1479426267691551566,-0.0157079640776,-0.4375,4.41111087799
1479426267711574593,-0.0157079640776,-0.4375,4.40000009537
1479426267731592169,-0.0157079640776,-0.5,4.39444446564
1479426267751864790,-0.0157079640776,-0.5,4.38888883591
1479426267771938224,-0.0157079640776,-0.5,4.37777757645
1479426267791742675,-0.0157079640776,-0.5,4.37222242355
1479426267811760271,-0.0157079640776,-0.5,4.36388874054
1479426267831922739,-0.0157079640776,-0.5,4.35277795792
1479426267851801894,-0.0157079640776,-0.5,4.34999990463
1479426267871905370,-0.0157079640776,-0.5,4.34166669846
1479426267891904768,-0.0157079640776,-0.5,4.33888912201
1479426267911934925,-0.0157079640776,-0.5,4.33333349228
1479426267931986054,-0.0157079640776,-0.5,4.330555439
1479426267951985290,-0.0157079640776,-0.5,4.32777786255
1479426267972122057,-0.0157079640776,-0.4375,4.32499980927
1479426267992078333,-0.0157079640776,-0.4375,4.32222223282
1479426268012084296,-0.0157079640776,-0.4375,4.31944465637
1479426268032341318,-0.0157079640776,-0.4375,4.31944465637
1479426268052134233,-0.0157079640776,-0.5,4.31388902664
1479426268072212912,-0.0157079640776,-0.5,4.31388902664
1479426268092216157,-0.0157079640776,-0.5,4.31388902664
1479426268112255693,-0.0157079640776,-0.5,4.30833339691
1479426268132270547,-0.0174532923847,-0.5,4.30555534363
1479426268152300155,-0.0174532923847,-0.5,4.30555534363
1479426268172362883,-0.0174532923847,-0.5,4.30555534363
1479426268192395734,-0.0174532923847,-0.5,4.30277776718
1479426268212419670,-0.0174532923847,-0.5,4.29722213745
1479426268232450172,-0.0174532923847,-0.4375,4.29722213745
1479426268252555047,-0.0174532923847,-0.4375,4.294444561
1479426268272548865,-0.0174532923847,-0.4375,4.29166650772
1479426268292593434,-0.0174532923847,-0.4375,4.29166650772
1479426268312595611,-0.0174532923847,-0.4375,4.28888893127
1479426268332620379,-0.0174532923847,-0.4375,4.28611087799
1479426268352675953,-0.0157079640776,-0.4375,4.28611087799
1479426268372712542,-0.0157079640776,-0.375,4.28611087799
1479426268392717075,-0.0157079640776,-0.3125,4.28611087799
1479426268412757567,-0.0157079640776,-0.25,4.28333330154
1479426268432807747,-0.0157079640776,-0.25,4.2805557251
1479426268452817981,-0.0157079640776,-0.25,4.2805557251
1479426268472884085,-0.0157079640776,-0.1875,4.27777767181
1479426268492900954,-0.0157079640776,-0.1875,4.27777767181
1479426268512943880,-0.0157079640776,-0.25,4.27500009537
1479426268532943449,-0.0157079640776,-0.3125,4.27777767181
1479426268552986298,-0.0157079640776,-0.3125,4.27500009537
1479426268573074017,-0.0157079640776,-0.375,4.27500009537
1479426268593082298,-0.0157079640776,-0.375,4.27500009537
1479426268613080623,-0.0157079640776,-0.4375,4.27222204208
1479426268633113487,-0.0157079640776,-0.4375,4.26944446564
1479426268653194936,-0.0157079640776,-0.5,4.26944446564
1479426268673226046,-0.0157079640776,-0.4375,4.26666688919
1479426268693214442,-0.0157079640776,-0.4375,4.26388883591
1479426268713259621,-0.0157079640776,-0.5,4.26111125946
1479426268733286287,-0.0157079640776,-0.5,4.26111125946
1479426268753343436,-0.0157079640776,-0.5,4.25833320618
1479426268773372511,-0.0174532923847,-0.5625,4.25833320618
1479426268793586001,-0.0174532923847,-0.5625,4.25833320618
1479426268813442733,-0.0174532923847,-0.5625,4.25833320618
1479426268833563234,-0.0174532923847,-0.625,4.25555562973
1479426268853680888,-0.0174532923847,-0.625,4.25555562973
1479426268873601030,-0.0174532923847,-0.625,4.25277757645
1479426268893596644,-0.0191986225545,-0.625,4.25
1479426268913720385,-0.0191986225545,-0.5625,4.25
1479426268933759180,-0.0191986225545,-0.625,4.25
1479426268953844289,-0.0191986225545,-0.625,4.24722242355
1479426268973680185,-0.0191986225545,-0.625,4.24722242355
1479426268993721055,-0.0191986225545,-0.625,4.24444437027
1479426269013879927,-0.0191986225545,-0.6875,4.24444437027
1479426269033818636,-0.0209439508617,-0.6875,4.24444437027
1479426269053820366,-0.0209439508617,-0.6875,4.24444437027
1479426269073879046,-0.0209439508617,-0.6875,4.24444437027
1479426269093916509,-0.0209439508617,-0.625,4.24166679382
1479426269113916625,-0.0209439508617,-0.625,4.24166679382
1479426269133993164,-0.0209439508617,-0.625,4.24166679382
1479426269153998956,-0.0209439508617,-0.625,4.23888874054
1479426269174034465,-0.0209439508617,-0.5625,4.23888874054
1479426269194088439,-0.0209439508617,-0.5625,4.23888874054
1479426269214114537,-0.0209439508617,-0.5625,4.23611116409
1479426269234130881,-0.0209439508617,-0.5625,4.23611116409
1479426269254192251,-0.0209439508617,-0.5625,4.23611116409
1479426269274221273,-0.0209439508617,-0.5625,4.23333311081
1479426269294271959,-0.0226892810315,-0.625,4.23611116409
1479426269314298984,-0.0226892810315,-0.75,4.23611116409
1479426269334309448,-0.0244346093386,-0.8125,4.23333311081
1479426269354363697,-0.0279252678156,-0.875,4.23611116409
1479426269374369253,-0.0296705979854,-0.875,4.23333311081
1479426269394436888,-0.0349065847695,-0.8125,4.23333311081
1479426269414460491,-0.0366519130766,-0.875,4.23333311081
1479426269434481409,-0.0401425734162,-0.875,4.23333311081
1479426269454675847,-0.0418879017234,-0.8125,4.23333311081
1479426269474551261,-0.0418879017234,-0.75,4.23333311081
1479426269494592648,-0.0418879017234,-0.75,4.23333311081
1479426269514689492,-0.0418879017234,-0.75,4.23333311081
1479426269534672159,-0.0418879017234,-0.6875,4.23333311081
1479426269554821163,-0.0418879017234,-0.5,4.23333311081
1479426269574906323,-0.0401425734162,-0.5,4.23055553436
1479426269594758365,-0.0401425734162,-0.4375,4.23055553436
1479426269614780942,-0.0401425734162,-0.375,4.23055553436
1479426269634805444,-0.0401425734162,-0.375,4.23055553436
1479426269654858331,-0.0401425734162,-0.4375,4.22777795792
1479426269675029364,-0.0401425734162,-0.4375,4.22499990463
1479426269694895939,-0.0401425734162,-0.5,4.22499990463
1479426269714970057,-0.0401425734162,-0.5625,4.22777795792
1479426269734968477,-0.0401425734162,-0.5625,4.22499990463
1479426269755007321,-0.0401425734162,-0.5625,4.22499990463
1479426269775059749,-0.0401425734162,-0.5625,4.22499990463
1479426269795096701,-0.0401425734162,-0.5625,4.22777795792
1479426269815153422,-0.0401425734162,-0.5625,4.22499990463
1479426269835171413,-0.0401425734162,-0.5625,4.22499990463
1479426269855191761,-0.0401425734162,-0.5625,4.22499990463
1479426269875216427,-0.0401425734162,-0.5625,4.22499990463
1479426269895242741,-0.0401425734162,-0.5,4.22499990463
1479426269915280797,-0.0401425734162,-0.4375,4.22777795792
1479426269935323698,-0.0401425734162,-0.375,4.22499990463
1479426269955368105,-0.0401425734162,-0.3125,4.22499990463
1479426269975438079,-0.0401425734162,-0.25,4.22777795792
1479426269995644879,-0.0401425734162,-0.25,4.22777795792
1479426270015462557,-0.0401425734162,-0.3125,4.22777795792
1479426270035549653,-0.0401425734162,-0.3125,4.22777795792
1479426270055564717,-0.0401425734162,-0.3125,4.22777795792
1479426270075573918,-0.0401425734162,-0.3125,4.22777795792
1479426270095643904,-0.0401425734162,-0.375,4.22777795792
1479426270115673244,-0.0401425734162,-0.5,4.22499990463
1479426270135680356,-0.0401425734162,-0.5625,4.22777795792
1479426270155679962,-0.0401425734162,-0.5625,4.22499990463
1479426270175742022,-0.0401425734162,-0.5625,4.22499990463
1479426270195759728,-0.0401425734162,-0.5,4.22499990463
1479426270215805671,-0.0401425734162,-0.4375,4.22499990463
1479426270236053326,-0.0383972451091,-0.375,4.22499990463
1479426270255880797,-0.0383972451091,-0.375,4.22777795792
1479426270275883781,-0.0383972451091,-0.25,4.23055553436
1479426270295940526,-0.0383972451091,-0.1875,4.23055553436
1479426270315985243,-0.0366519130766,-0.1875,4.23055553436
1479426270336026158,-0.0349065847695,-0.125,4.23611116409
1479426270356007901,-0.0349065847695,-0.0625,4.23333311081
1479426270376050417,-0.0314159281552,0.0,4.23611116409
1479426270396097889,-0.0279252678156,-0.1875,4.23611116409
1479426270416112377,-0.0279252678156,-0.3125,4.23611116409
1479426270436165428,-0.0279252678156,-0.3125,4.23611116409
1479426270456210656,-0.0279252678156,-0.375,4.23611116409
1479426270476208897,-0.0279252678156,-0.5,4.23888874054
1479426270496279133,-0.0279252678156,-0.5625,4.24166679382
1479426270516325258,-0.0296705979854,-0.625,4.24444437027
1479426270536337750,-0.0296705979854,-0.625,4.24444437027
1479426270556403715,-0.0296705979854,-0.6875,4.24722242355
1479426270576428716,-0.0314159281552,-0.6875,4.24722242355
1479426270596429717,-0.0314159281552,-0.6875,4.24722242355
1479426270616467987,-0.0314159281552,-0.625,4.24722242355
1479426270636547827,-0.0314159281552,-0.625,4.25
1479426270656577854,-0.0314159281552,-0.625,4.25
1479426270676577548,-0.0314159281552,-0.625,4.25
1479426270696645640,-0.0314159281552,-0.5625,4.25277757645
1479426270716636958,-0.0314159281552,-0.625,4.25277757645
1479426270736666160,-0.0314159281552,-0.625,4.25277757645
1479426270756711647,-0.0314159281552,-0.625,4.25555562973
1479426270776760535,-0.0314159281552,-0.625,4.25833320618
1479426270796798024,-0.0314159281552,-0.6875,4.25833320618
1479426270816825027,-0.0314159281552,-0.75,4.26111125946
1479426270836857532,-0.0314159281552,-0.6875,4.26111125946
1479426270856869258,-0.0331612564623,-0.6875,4.26388883591
1479426270876915715,-0.0331612564623,-0.6875,4.26388883591
1479426270896996460,-0.0331612564623,-0.6875,4.26666688919
1479426270917032700,-0.0331612564623,-0.6875,4.26944446564
1479426270937058877,-0.0331612564623,-0.625,4.26666688919
1479426270957072065,-0.0331612564623,-0.5625,4.26944446564
1479426270977089784,-0.0331612564623,-0.5,4.27222204208
1479426270997119914,-0.0314159281552,-0.4375,4.27222204208
1479426271017175919,-0.0296705979854,-0.3125,4.27500009537
1479426271037215867,-0.0279252678156,-0.25,4.27777767181
1479426271057239387,-0.0279252678156,-0.125,4.27777767181
1479426271077261920,-0.0244346093386,-0.0625,4.27777767181
1479426271097269941,-0.0226892810315,0.0625,4.2805557251
1479426271117352937,-0.0191986225545,0.125,4.28333330154
1479426271137371945,-0.0157079640776,0.0625,4.28333330154
1479426271157397834,-0.0122173046693,0.0625,4.28333330154
1479426271177443972,-0.0104719754308,0.0,4.28611087799
1479426271197463909,-0.00872664619237,0.0,4.28611087799
1479426271217564961,-0.0069813169539,-0.0625,4.28888893127
1479426271237552554,-0.0069813169539,-0.0625,4.28888893127
1479426271257555995,-0.00523598771542,-0.125,4.29166650772
1479426271277610590,-0.00523598771542,-0.125,4.29166650772
1479426271297622476,-0.00349065847695,-0.1875,4.294444561
1479426271317716543,-0.00349065847695,-0.1875,4.29722213745
1479426271337722029,-0.00349065847695,-0.1875,4.29722213745
1479426271357717741,-0.00349065847695,-0.125,4.30000019073
1479426271377761582,-0.00174532923847,-0.125,4.30277776718
1479426271397799618,-0.00174532923847,-0.125,4.30277776718
1479426271417854169,0.0,-0.1875,4.30555534363
1479426271437895070,0.0,-0.125,4.30833339691
1479426271457916415,0.0,-0.1875,4.30833339691
1479426271477944571,0.0,-0.1875,4.31111097336
1479426271497963950,0.0,-0.1875,4.31388902664
1479426271518072197,0.0,-0.25,4.31388902664
1479426271538006846,0.0,-0.25,4.31666660309
1479426271558089213,0.0,-0.1875,4.31666660309
1479426271578117195,0.0,-0.1875,4.31666660309
1479426271598133233,0.00174532923847,-0.125,4.32222223282
1479426271618194033,0.00174532923847,-0.125,4.31944465637
1479426271638201054,0.00174532923847,-0.0625,4.32222223282
1479426271658258836,0.00174532923847,0.0,4.32499980927
1479426271678280742,0.00523598771542,-0.0625,4.32499980927
1479426271698299608,0.0069813169539,0.0,4.32499980927
1479426271718345105,0.0069813169539,0.0,4.32777786255
1479426271738402791,0.00872664619237,0.0,4.330555439
1479426271758418330,0.00872664619237,0.0,4.330555439
1479426271778461949,0.00872664619237,0.0,4.33333349228
1479426271798555875,0.00872664619237,-0.0625,4.33611106873
1479426271818554116,0.00872664619237,-0.0625,4.33611106873
1479426271838552183,0.00872664619237,-0.1875,4.33611106873
1479426271858590340,0.00872664619237,-0.25,4.33888912201
1479426271878596801,0.00872664619237,-0.3125,4.34166669846
1479426271898620983,0.00872664619237,-0.3125,4.34166669846
1479426271918685163,0.00872664619237,-0.375,4.3444442749
1479426271938690707,0.00872664619237,-0.4375,4.34722232819
1479426271958733452,0.00872664619237,-0.4375,4.35277795792
1479426271978776374,0.00872664619237,-0.5,4.35555553436
1479426271998846183,0.00872664619237,-0.5,4.35555553436
1479426272018844840,0.00872664619237,-0.5625,4.35833311081
1479426272038882141,0.0069813169539,-0.5625,4.36111116409
1479426272058896063,0.0069813169539,-0.5625,4.36111116409
1479426272078944185,0.0069813169539,-0.5625,4.36388874054
1479426272098987761,0.0069813169539,-0.5625,4.37222242355
1479426272118996777,0.0069813169539,-0.5625,4.38888883591
1479426272139068737,0.0069813169539,-0.4375,4.39722204208
1479426272159075243,0.0069813169539,-0.4375,4.40000009537
1479426272179095073,0.0069813169539,-0.5,4.40833330154
1479426272199170236,0.0069813169539,-0.4375,4.41388893127
1479426272219169864,0.0069813169539,-0.5,4.41666650772
1479426272239228867,0.0069813169539,-0.5,4.419444561
1479426272259258485,0.0069813169539,-0.5,4.42777776718
1479426272279291275,0.0069813169539,-0.4375,4.43888902664
1479426272299340668,0.0069813169539,-0.4375,4.44444465637
1479426272319347907,0.0069813169539,-0.5,4.455555439
1479426272339364733,0.0069813169539,-0.5625,4.46666669846
1479426272359406733,0.0069813169539,-0.5,4.47499990463
1479426272379482416,0.00523598771542,-0.5625,4.48333311081
1479426272399498172,0.00523598771542,-0.5625,4.49444437027
1479426272419549436,0.00349065847695,-0.625,4.50277757645
1479426272439551528,0.00349065847695,-0.6875,4.51388883591
1479426272459584949,0.00174532923847,-0.6875,4.52222204208
1479426272479630203,0.00174532923847,-0.75,4.53611087799
1479426272499665832,0.0,-0.6875,4.54722213745
1479426272519710656,-0.00174532923847,-0.6875,4.55555534363
1479426272539716539,-0.00174532923847,-0.6875,4.56944465637
1479426272559756421,-0.00174532923847,-0.6875,4.580555439
1479426272579799046,-0.00349065847695,-0.625,4.5944442749
1479426272599805622,-0.00349065847695,-0.5625,4.60555553436
1479426272619865127,-0.00174532923847,-0.5,4.61666679382
1479426272639895698,-0.00174532923847,-0.5,4.63055562973
1479426272659940685,-0.00174532923847,-0.5,4.64444446564
1479426272679983914,-0.00174532923847,-0.5625,4.65833330154
1479426272699984989,-0.00349065847695,-0.5625,4.669444561
1479426272720027322,-0.00174532923847,-0.5625,4.68611097336
1479426272740041216,-0.00349065847695,-0.5625,4.69999980927
1479426272760095354,-0.00349065847695,-0.5625,4.71388912201
1479426272780143242,-0.00349065847695,-0.625,4.72777795792
1479426272800145912,-0.00349065847695,-0.5625,4.74166679382
1479426272820212118,-0.00349065847695,-0.5625,4.75555562973
1479426272840210673,-0.00349065847695,-0.5625,4.76944446564
1479426272860254083,-0.00349065847695,-0.5625,4.78611087799
1479426272880319528,-0.00349065847695,-0.5625,4.80277776718
1479426272900326120,-0.00349065847695,-0.5,4.81944465637
1479426272920413369,-0.00349065847695,-0.5,4.83611106873
1479426272940418484,-0.00349065847695,-0.5,4.84999990463
1479426272960432010,-0.00349065847695,-0.4375,4.86388874054
1479426272980470770,-0.00349065847695,-0.4375,4.88055562973
1479426273000552021,-0.00349065847695,-0.375,4.89722204208
1479426273020552573,-0.00349065847695,-0.375,4.91666650772
1479426273040550171,-0.00349065847695,-0.3125,4.93333339691
1479426273060620241,-0.00174532923847,-0.3125,4.95277786255
1479426273080650011,-0.00174532923847,-0.3125,4.97222232819
1479426273100679917,-0.00174532923847,-0.3125,4.99166679382
1479426273120745709,-0.00174532923847,-0.3125,5.01111125946
1479426273140716995,-0.00174532923847,-0.3125,5.0305557251
1479426273160770541,-0.00174532923847,-0.3125,5.05277776718
1479426273180799717,-0.00174532923847,-0.3125,5.07499980927
1479426273200843888,-0.00174532923847,-0.25,5.0944442749
1479426273220915035,-0.00174532923847,-0.25,5.11666679382
1479426273241165655,-0.00174532923847,-0.1875,5.13611125946
1479426273260944166,-0.00174532923847,-0.1875,5.15833330154
1479426273280975532,-0.00174532923847,-0.125,5.18611097336
1479426273301147701,0.0,-0.125,5.22222232819
1479426273321200845,0.0,-0.125,5.24722242355
1479426273341073191,0.0,-0.125,5.25833320618
1479426273361172144,0.0,-0.125,5.294444561
1479426273381267980,0.00174532923847,-0.125,5.31666660309
1479426273401393041,0.00174532923847,-0.0625,5.34166669846
1479426273421234481,0.00174532923847,0.0,5.36388874054
1479426273441271330,0.00174532923847,-0.0625,5.38888883591
1479426273461394821,0.00174532923847,-0.0625,5.41666650772
1479426273481299641,0.00174532923847,-0.0625,5.44166660309
1479426273501316607,0.00174532923847,-0.0625,5.46666669846
1479426273521586802,0.00174532923847,-0.0625,5.49166679382
1479426273541398010,0.00174532923847,-0.125,5.51944446564
1479426273561443284,0.00174532923847,-0.125,5.54166650772
1479426273581617970,0.00174532923847,-0.125,5.56944465637
1479426273601545991,0.00174532923847,-0.125,5.59722232819
1479426273621676608,0.00174532923847,-0.0625,5.62222242355
1479426273641587542,0.00174532923847,-0.125,5.65000009537
1479426273661618619,0.00174532923847,-0.125,5.67777776718
1479426273681658228,0.00174532923847,-0.125,5.70833349228
1479426273701671880,0.00174532923847,-0.125,5.73333311081
1479426273721866654,0.00174532923847,-0.125,5.75833320618
1479426273741771777,0.00174532923847,-0.125,5.78333330154
1479426273761803691,0.00174532923847,-0.1875,5.81111097336
1479426273781800243,0.00174532923847,-0.1875,5.83611106873
1479426273801846397,0.00174532923847,-0.125,5.86111116409
1479426273822094137,0.00174532923847,-0.125,5.88888883591
1479426273841908234,0.00174532923847,-0.125,5.91666650772
1479426273861947546,0.00174532923847,-0.1875,5.94166660309
1479426273881986526,0.00174532923847,-0.1875,5.9694442749
1479426273902035389,0.00174532923847,-0.125,6.0
1479426273922052091,0.00174532923847,-0.0625,6.02500009537
1479426273942087021,0.00174532923847,-0.0625,6.05277776718
1479426273962122861,0.00174532923847,0.0,6.07777786255
1479426273982177682,0.00174532923847,0.0625,6.10555553436
1479426274002201879,0.00349065847695,0.0,6.13333320618
1479426274022212953,0.00523598771542,0.125,6.16111087799
1479426274042257154,0.00523598771542,0.0625,6.18888902664
1479426274062308007,0.0069813169539,0.0625,6.21666669846
1479426274082315710,0.0069813169539,0.0625,6.24166679382
1479426274102346064,0.0069813169539,0.125,6.26666688919
1479426274122416248,0.00872664619237,0.125,6.294444561
1479426274142443489,0.00872664619237,0.0625,6.31944465637
1479426274162471509,0.00872664619237,0.0625,6.3444442749
1479426274182566381,0.00872664619237,0.0,6.36944437027
1479426274202552556,0.00872664619237,0.0,6.39444446564
1479426274222573571,0.00872664619237,-0.125,6.41666650772
1479426274242601484,0.00872664619237,-0.1875,6.43888902664
1479426274262620723,0.00872664619237,-0.1875,6.45833349228
1479426274282672007,0.00872664619237,-0.1875,6.47777795792
1479426274302717647,0.00872664619237,-0.1875,6.49444437027
1479426274322723368,0.00872664619237,-0.1875,6.51666688919
1479426274342772365,0.00872664619237,-0.1875,6.53611087799
1479426274362820029,0.00872664619237,-0.125,6.55277776718
1479426274382810831,0.00872664619237,-0.1875,6.56944465637
1479426274402854080,0.00872664619237,-0.1875,6.58611106873
1479426274422895277,0.0104719754308,-0.125,6.59722232819
1479426274442964323,0.0122173046693,0.0,6.61111116409
1479426274463008915,0.0122173046693,0.0625,6.625
1479426274482987746,0.0139626339078,0.125,6.63888883591
1479426274503022677,0.0157079640776,0.1875,6.65277767181
1479426274523068840,0.0191986225545,0.1875,6.66388893127
1479426274543596680,0.0244346093386,0.1875,6.67777776718
1479426274563676557,0.0279252678156,0.1875,6.68888902664
1479426274583619656,0.0314159281552,0.125,6.69999980927
1479426274603361202,0.0331612564623,0.0625,6.71111106873
1479426274623562549,0.0349065847695,0.0625,6.72222232819
1479426274643367672,0.0349065847695,0.0,6.73611116409
1479426274663320891,0.0349065847695,-0.0625,6.74444437027
1479426274683845091,0.0349065847695,-0.1875,6.75555562973
1479426274703619619,0.0349065847695,-0.3125,6.76388883591
1479426274723718556,0.0349065847695,-0.375,6.76944446564
1479426274743623333,0.0349065847695,-0.4375,6.77777767181
1479426274763862692,0.0349065847695,-0.5625,6.78333330154
1479426274783801421,0.0349065847695,-0.625,6.79166650772
1479426274803745731,0.0349065847695,-0.625,6.80277776718
1479426274823627875,0.0349065847695,-0.625,6.81111097336
1479426274843634412,0.0349065847695,-0.5625,6.81666660309
1479426274863621237,0.0349065847695,-0.5,6.82499980927
1479426274883671233,0.0349065847695,-0.4375,6.83333349228
1479426274903718809,0.0349065847695,-0.3125,6.84166669846
1479426274923753846,0.0349065847695,-0.3125,6.84722232819
1479426274943769855,0.0349065847695,-0.25,6.85555553436
1479426274963802365,0.0349065847695,-0.1875,6.86388874054
1479426274983862567,0.0349065847695,-0.1875,6.86944437027
1479426275003897444,0.0349065847695,-0.1875,6.87222242355
1479426275023916542,0.0349065847695,-0.125,6.87777757645
1479426275043942894,0.0349065847695,-0.125,6.88333320618
1479426275063986318,0.0366519130766,-0.125,6.88611125946
1479426275084032135,0.0366519130766,-0.125,6.88888883591
1479426275104042643,0.0366519130766,-0.125,6.89444446564
1479426275124087968,0.0366519130766,-0.0625,6.90000009537
1479426275144148596,0.0366519130766,-0.0625,6.9055557251
1479426275164168482,0.0366519130766,0.0,6.91111087799
1479426275184174455,0.0383972451091,0.0,6.91388893127
1479426275204212840,0.0383972451091,0.0,6.91666650772
1479426275224255750,0.0383972451091,0.0,6.919444561
1479426275244258506,0.0401425734162,0.0625,6.92500019073
1479426275264298758,0.0401425734162,0.0625,6.92777776718
1479426275284336203,0.0418879017234,0.0625,6.93055534363
1479426275304419246,0.0418879017234,0.0,6.93333339691
1479426275324429600,0.0418879017234,0.0,6.93333339691
1479426275344440551,0.0436332300305,0.0,6.93611097336
1479426275364627569,0.0436332300305,0.0625,6.93888902664
1479426275384551142,0.0436332300305,0.0,6.94166660309
1479426275404547175,0.0436332300305,0.0,6.94444465637
1479426275424614304,0.0436332300305,0.0,6.94722223282
1479426275444629499,0.0436332300305,-0.0625,6.94999980927
1479426275465215672,0.045378562063,-0.0625,6.95277786255
1479426275484711482,0.045378562063,-0.0625,6.955555439
1479426275504725264,0.045378562063,0.0,6.95833349228
1479426275524770789,0.0471238903701,0.0,6.95833349228
1479426275544762207,0.0471238903701,0.0625,6.95833349228
1479426275564837508,0.0488692186773,0.0625,6.95833349228
1479426275584842373,0.0506145469844,0.0625,6.95833349228
1479426275604893530,0.0506145469844,0.0625,6.95833349228
1479426275624919002,0.054105207324,0.0625,6.95833349228
1479426275644970422,0.0575958639383,0.1875,6.95833349228
1479426275664992047,0.0610865242779,0.1875,6.96111106873
1479426275685030402,0.0645771846175,0.3125,6.96388912201
1479426275705074272,0.0680678412318,0.3125,6.96388912201
1479426275725069082,0.0715584978461,0.3125,6.96388912201
1479426275745136314,0.0750491544604,0.3125,6.96666669846
1479426275765154721,0.0785398185253,0.3125,6.96666669846
1479426275785191084,0.0820304751396,0.3125,6.96666669846
1479426275805239243,0.0855211317539,0.3125,6.96666669846
1479426275825257331,0.0872664600611,0.25,6.9694442749
1479426275845297105,0.0872664600611,0.1875,6.97499990463
1479426275865341424,0.0890117883682,0.125,6.97499990463
1479426275885380369,0.0890117883682,0.0625,6.97499990463
1479426275905416453,0.0890117883682,0.0,6.97499990463
1479426275925418621,0.0890117883682,-0.0625,6.97499990463
1479426275945440288,0.0890117883682,-0.0625,6.97499990463
1479426275965550876,0.0890117883682,-0.125,6.97499990463
1479426275985562448,0.0890117883682,-0.1875,6.97777795792
1479426276005584984,0.0890117883682,-0.1875,6.98055553436
1479426276025592118,0.0890117883682,-0.1875,6.98333311081
1479426276045664634,0.0890117883682,-0.125,6.98611116409
1479426276065670881,0.0890117883682,-0.125,6.98888874054
1479426276085711959,0.0890117883682,-0.0625,6.99166679382
